,CodProduto,CodCor,CodTamanho,CodEstado,DataVenda,Vendedor,QtdeVendida,NomeEstado,Sigla,Capital,PercImposto,CodRegiao,CodVend,NomeVendedor,DescricaoCor,NomeRegiao,DescricaoTamanho,idProduto,DescricaoProduto,CodGrupo,CodDepto,PrecoUnitario,DescricaoGrupo,DescricaoDepto
720,1451,5,4,5,2019-03-18,3,197,Bahia,BA,Salvador,"0,150",1,3,Carla,Preto,Nordeste,Extra Grande,1451,PRODUTO que contem código 1451,15,6,491,Grupo 15,Utensílios Domésticos
721,1952,7,1,23,2020-08-25,3,23,Roraima,RR,Boa Vista,"0,110",2,3,Carla,Cinza,Norte,Pequeno,1952,PRODUTO que contem código 1952,14,6,770,Grupo 14,Utensílios Domésticos
722,1952,10,2,20,2019-05-29,2,87,Rio Grande do Norte,RN,Natal,"0,110",1,2,João,Transparente,Nordeste,Médio,1952,PRODUTO que contem código 1952,14,6,770,Grupo 14,Utensílios Domésticos
723,1952,9,3,3,2020-10-07,1,159,Amapá,AP,Macapá,"0,130",2,1,Marcelo,Laranja,Norte,Grande,1952,PRODUTO que contem código 1952,14,6,770,Grupo 14,Utensílios Domésticos
724,1952,5,3,19,2021-06-15,5,28,Rio de Janeiro,RJ,Rio de Janeiro,"0,140",4,5,Igor,Preto,Sudeste,Grande,1952,PRODUTO que contem código 1952,14,6,770,Grupo 14,Utensílios Domésticos
725,1952,7,4,15,2020-03-05,2,177,Paraíba,PB,João Pessoa,"0,090",1,2,João,Cinza,Nordeste,Extra Grande,1952,PRODUTO que contem código 1952,14,6,770,Grupo 14,Utensílios Domésticos
726,1952,3,4,12,2019-09-06,3,131,Mato Grosso do Sul,MS,Campo Grande,"0,180",3,3,Carla,Amarelo,Centro Oeste,Extra Grande,1952,PRODUTO que contem código 1952,14,6,770,Grupo 14,Utensílios Domésticos
727,1952,2,4,8,2022-01-15,4,96,Espírito Santo,ES,Vitória,"0,120",4,4,Patricia,Verde,Sudeste,Extra Grande,1952,PRODUTO que contem código 1952,14,6,770,Grupo 14,Utensílios Domésticos
728,1952,6,4,25,2022-04-10,5,134,São Paulo,SP,São Paulo,"0,130",4,5,Igor,Branco,Sudeste,Extra Grande,1952,PRODUTO que contem código 1952,14,6,770,Grupo 14,Utensílios Domésticos
729,2076,4,1,22,2021-06-05,4,79,Rondônia,RO,Porto Velho,"0,130",2,4,Patricia,Vermelho,Norte,Pequeno,2076,PRODUTO que contem código 2076,14,6,320,Grupo 14,Utensílios Domésticos
730,2076,5,1,24,2020-07-23,1,117,Santa Catarina,SC,Florianópolis,"0,130",5,1,Marcelo,Preto,Sul,Pequeno,2076,PRODUTO que contem código 2076,14,6,320,Grupo 14,Utensílios Domésticos
731,2076,7,3,23,2021-08-08,4,73,Roraima,RR,Boa Vista,"0,110",2,4,Patricia,Cinza,Norte,Grande,2076,PRODUTO que contem código 2076,14,6,320,Grupo 14,Utensílios Domésticos
732,2076,1,3,17,2020-03-22,1,17,Pernambuco,PE,Recife,"0,100",1,1,Marcelo,Azul,Nordeste,Grande,2076,PRODUTO que contem código 2076,14,6,320,Grupo 14,Utensílios Domésticos
733,1208,9,1,22,2020-06-22,4,123,Rondônia,RO,Porto Velho,"0,130",2,4,Patricia,Laranja,Norte,Pequeno,1208,PRODUTO que contem código 1208,14,6,398,Grupo 14,Utensílios Domésticos
734,1208,4,1,15,2021-11-28,1,47,Paraíba,PB,João Pessoa,"0,090",1,1,Marcelo,Vermelho,Nordeste,Pequeno,1208,PRODUTO que contem código 1208,14,6,398,Grupo 14,Utensílios Domésticos
735,1208,9,1,26,2020-06-29,1,141,Sergipe,SE,Aracaju,"0,180",1,1,Marcelo,Laranja,Nordeste,Pequeno,1208,PRODUTO que contem código 1208,14,6,398,Grupo 14,Utensílios Domésticos
736,1208,9,1,24,2021-01-22,4,193,Santa Catarina,SC,Florianópolis,"0,130",5,4,Patricia,Laranja,Sul,Pequeno,1208,PRODUTO que contem código 1208,14,6,398,Grupo 14,Utensílios Domésticos
737,1208,2,2,27,2022-02-10,1,89,Tocantins,TO,Palmas,"0,150",2,1,Marcelo,Verde,Norte,Médio,1208,PRODUTO que contem código 1208,14,6,398,Grupo 14,Utensílios Domésticos
738,1208,4,2,15,2022-08-03,1,123,Paraíba,PB,João Pessoa,"0,090",1,1,Marcelo,Vermelho,Nordeste,Médio,1208,PRODUTO que contem código 1208,14,6,398,Grupo 14,Utensílios Domésticos
739,1208,1,2,5,2022-03-01,2,143,Bahia,BA,Salvador,"0,150",1,2,João,Azul,Nordeste,Médio,1208,PRODUTO que contem código 1208,14,6,398,Grupo 14,Utensílios Domésticos
740,1208,4,3,20,2021-05-22,1,127,Rio Grande do Norte,RN,Natal,"0,110",1,1,Marcelo,Vermelho,Nordeste,Grande,1208,PRODUTO que contem código 1208,14,6,398,Grupo 14,Utensílios Domésticos
741,2208,3,1,22,2022-06-14,1,101,Rondônia,RO,Porto Velho,"0,130",2,1,Marcelo,Amarelo,Norte,Pequeno,2208,PRODUTO que contem código 2208,14,6,799,Grupo 14,Utensílios Domésticos
742,2208,2,2,14,2020-09-27,4,35,Pará,PA,Belém,"0,100",2,4,Patricia,Verde,Norte,Médio,2208,PRODUTO que contem código 2208,14,6,799,Grupo 14,Utensílios Domésticos
743,2208,9,2,2,2022-05-22,5,139,Alagoas,AL,Maceió,"0,090",1,5,Igor,Laranja,Nordeste,Médio,2208,PRODUTO que contem código 2208,14,6,799,Grupo 14,Utensílios Domésticos
744,2208,1,2,9,2022-05-02,2,45,Goiás,GO,Goiânia,"0,110",3,2,João,Azul,Centro Oeste,Médio,2208,PRODUTO que contem código 2208,14,6,799,Grupo 14,Utensílios Domésticos
745,2208,10,4,1,2021-09-21,2,86,Acre,AC,Rio Branco,"0,120",2,2,João,Transparente,Norte,Extra Grande,2208,PRODUTO que contem código 2208,14,6,799,Grupo 14,Utensílios Domésticos
746,2208,2,4,26,2021-06-17,3,21,Sergipe,SE,Aracaju,"0,180",1,3,Carla,Verde,Nordeste,Extra Grande,2208,PRODUTO que contem código 2208,14,6,799,Grupo 14,Utensílios Domésticos
747,656,3,1,3,2022-03-25,1,57,Amapá,AP,Macapá,"0,130",2,1,Marcelo,Amarelo,Norte,Pequeno,656,PRODUTO que contem código 656,14,6,188,Grupo 14,Utensílios Domésticos
748,656,8,1,19,2022-06-27,5,62,Rio de Janeiro,RJ,Rio de Janeiro,"0,140",4,5,Igor,Marron,Sudeste,Pequeno,656,PRODUTO que contem código 656,14,6,188,Grupo 14,Utensílios Domésticos
749,656,2,4,23,2020-03-14,3,175,Roraima,RR,Boa Vista,"0,110",2,3,Carla,Verde,Norte,Extra Grande,656,PRODUTO que contem código 656,14,6,188,Grupo 14,Utensílios Domésticos
750,656,2,4,7,2021-01-16,1,106,Distrito Federal,DF,Brasília,"0,120",3,1,Marcelo,Verde,Centro Oeste,Extra Grande,656,PRODUTO que contem código 656,14,6,188,Grupo 14,Utensílios Domésticos
751,106,2,1,20,2020-04-07,3,187,Rio Grande do Norte,RN,Natal,"0,110",1,3,Carla,Verde,Nordeste,Pequeno,106,PRODUTO que contem código 106,14,6,659,Grupo 14,Utensílios Domésticos
752,106,1,1,15,2021-10-18,2,58,Paraíba,PB,João Pessoa,"0,090",1,2,João,Azul,Nordeste,Pequeno,106,PRODUTO que contem código 106,14,6,659,Grupo 14,Utensílios Domésticos
753,106,2,2,12,2020-07-20,3,78,Mato Grosso do Sul,MS,Campo Grande,"0,180",3,3,Carla,Verde,Centro Oeste,Médio,106,PRODUTO que contem código 106,14,6,659,Grupo 14,Utensílios Domésticos
754,106,6,3,3,2020-08-31,5,13,Amapá,AP,Macapá,"0,130",2,5,Igor,Branco,Norte,Grande,106,PRODUTO que contem código 106,14,6,659,Grupo 14,Utensílios Domésticos
755,106,5,3,10,2022-07-29,3,97,Maranhão,MA,São Luís,"0,090",1,3,Carla,Preto,Nordeste,Grande,106,PRODUTO que contem código 106,14,6,659,Grupo 14,Utensílios Domésticos
756,2654,10,1,17,2021-11-21,1,35,Pernambuco,PE,Recife,"0,100",1,1,Marcelo,Transparente,Nordeste,Pequeno,2654,PRODUTO que contem código 2654,14,6,604,Grupo 14,Utensílios Domésticos
757,2654,5,1,25,2021-08-01,4,23,São Paulo,SP,São Paulo,"0,130",4,4,Patricia,Preto,Sudeste,Pequeno,2654,PRODUTO que contem código 2654,14,6,604,Grupo 14,Utensílios Domésticos
758,2654,10,2,22,2022-08-05,4,197,Rondônia,RO,Porto Velho,"0,130",2,4,Patricia,Transparente,Norte,Médio,2654,PRODUTO que contem código 2654,14,6,604,Grupo 14,Utensílios Domésticos
759,2654,10,2,26,2021-10-04,5,40,Sergipe,SE,Aracaju,"0,180",1,5,Igor,Transparente,Nordeste,Médio,2654,PRODUTO que contem código 2654,14,6,604,Grupo 14,Utensílios Domésticos
760,2654,10,3,27,2022-04-01,1,135,Tocantins,TO,Palmas,"0,150",2,1,Marcelo,Transparente,Norte,Grande,2654,PRODUTO que contem código 2654,14,6,604,Grupo 14,Utensílios Domésticos
761,2654,4,3,26,2020-02-01,5,126,Sergipe,SE,Aracaju,"0,180",1,5,Igor,Vermelho,Nordeste,Grande,2654,PRODUTO que contem código 2654,14,6,604,Grupo 14,Utensílios Domésticos
762,2654,7,4,6,2020-02-25,2,41,Ceará,CE,Fortaleza,"0,130",1,2,João,Cinza,Nordeste,Extra Grande,2654,PRODUTO que contem código 2654,14,6,604,Grupo 14,Utensílios Domésticos
763,1402,6,1,6,2020-04-03,3,198,Ceará,CE,Fortaleza,"0,130",1,3,Carla,Branco,Nordeste,Pequeno,1402,PRODUTO que contem código 1402,14,6,692,Grupo 14,Utensílios Domésticos
764,2160,3,1,7,2022-06-09,3,40,Distrito Federal,DF,Brasília,"0,120",3,3,Carla,Amarelo,Centro Oeste,Pequeno,2160,PRODUTO que contem código 2160,14,6,119,Grupo 14,Utensílios Domésticos
765,2160,3,2,12,2022-07-17,2,155,Mato Grosso do Sul,MS,Campo Grande,"0,180",3,2,João,Amarelo,Centro Oeste,Médio,2160,PRODUTO que contem código 2160,14,6,119,Grupo 14,Utensílios Domésticos
766,2160,2,2,24,2020-03-01,4,111,Santa Catarina,SC,Florianópolis,"0,130",5,4,Patricia,Verde,Sul,Médio,2160,PRODUTO que contem código 2160,14,6,119,Grupo 14,Utensílios Domésticos
767,2160,3,4,17,2021-07-11,4,157,Pernambuco,PE,Recife,"0,100",1,4,Patricia,Amarelo,Nordeste,Extra Grande,2160,PRODUTO que contem código 2160,14,6,119,Grupo 14,Utensílios Domésticos
768,2160,7,4,11,2021-03-07,1,123,Mato Grosso,MT,Cuiabá,"0,170",3,1,Marcelo,Cinza,Centro Oeste,Extra Grande,2160,PRODUTO que contem código 2160,14,6,119,Grupo 14,Utensílios Domésticos
769,2160,2,4,21,2020-07-27,5,34,Rio Grande do Sul,RS,Porto Alegre,"0,170",5,5,Igor,Verde,Sul,Extra Grande,2160,PRODUTO que contem código 2160,14,6,119,Grupo 14,Utensílios Domésticos
770,391,2,1,21,2022-02-25,5,22,Rio Grande do Sul,RS,Porto Alegre,"0,170",5,5,Igor,Verde,Sul,Pequeno,391,PRODUTO que contem código 391,14,6,774,Grupo 14,Utensílios Domésticos
771,391,5,2,18,2020-05-26,1,74,Piauí,PI,Teresina,"0,160",1,1,Marcelo,Preto,Nordeste,Médio,391,PRODUTO que contem código 391,14,6,774,Grupo 14,Utensílios Domésticos
772,391,4,2,25,2022-07-26,2,79,São Paulo,SP,São Paulo,"0,130",4,2,João,Vermelho,Sudeste,Médio,391,PRODUTO que contem código 391,14,6,774,Grupo 14,Utensílios Domésticos
773,391,6,3,26,2020-04-14,3,131,Sergipe,SE,Aracaju,"0,180",1,3,Carla,Branco,Nordeste,Grande,391,PRODUTO que contem código 391,14,6,774,Grupo 14,Utensílios Domésticos
774,391,3,3,21,2021-11-06,2,75,Rio Grande do Sul,RS,Porto Alegre,"0,170",5,2,João,Amarelo,Sul,Grande,391,PRODUTO que contem código 391,14,6,774,Grupo 14,Utensílios Domésticos
775,391,10,4,18,2022-02-28,2,158,Piauí,PI,Teresina,"0,160",1,2,João,Transparente,Nordeste,Extra Grande,391,PRODUTO que contem código 391,14,6,774,Grupo 14,Utensílios Domésticos
776,391,7,4,12,2021-02-18,1,53,Mato Grosso do Sul,MS,Campo Grande,"0,180",3,1,Marcelo,Cinza,Centro Oeste,Extra Grande,391,PRODUTO que contem código 391,14,6,774,Grupo 14,Utensílios Domésticos
777,120,5,1,16,2019-10-23,1,119,Paraná,PR,Curitiba,"0,090",5,1,Marcelo,Preto,Sul,Pequeno,120,PRODUTO que contem código 120,14,6,689,Grupo 14,Utensílios Domésticos
778,120,1,2,20,2020-02-12,5,130,Rio Grande do Norte,RN,Natal,"0,110",1,5,Igor,Azul,Nordeste,Médio,120,PRODUTO que contem código 120,14,6,689,Grupo 14,Utensílios Domésticos
779,120,1,2,2,2020-07-16,1,106,Alagoas,AL,Maceió,"0,090",1,1,Marcelo,Azul,Nordeste,Médio,120,PRODUTO que contem código 120,14,6,689,Grupo 14,Utensílios Domésticos
780,120,9,4,27,2019-10-18,1,95,Tocantins,TO,Palmas,"0,150",2,1,Marcelo,Laranja,Norte,Extra Grande,120,PRODUTO que contem código 120,14,6,689,Grupo 14,Utensílios Domésticos
781,120,3,4,14,2022-04-24,2,172,Pará,PA,Belém,"0,100",2,2,João,Amarelo,Norte,Extra Grande,120,PRODUTO que contem código 120,14,6,689,Grupo 14,Utensílios Domésticos
782,2091,3,1,16,2020-07-24,1,140,Paraná,PR,Curitiba,"0,090",5,1,Marcelo,Amarelo,Sul,Pequeno,2091,PRODUTO que contem código 2091,14,6,535,Grupo 14,Utensílios Domésticos
783,2091,8,2,14,2020-07-02,1,152,Pará,PA,Belém,"0,100",2,1,Marcelo,Marron,Norte,Médio,2091,PRODUTO que contem código 2091,14,6,535,Grupo 14,Utensílios Domésticos
784,2091,8,2,5,2021-03-16,2,36,Bahia,BA,Salvador,"0,150",1,2,João,Marron,Nordeste,Médio,2091,PRODUTO que contem código 2091,14,6,535,Grupo 14,Utensílios Domésticos
785,2091,4,3,14,2022-04-17,2,163,Pará,PA,Belém,"0,100",2,2,João,Vermelho,Norte,Grande,2091,PRODUTO que contem código 2091,14,6,535,Grupo 14,Utensílios Domésticos
786,2091,8,3,11,2022-06-24,3,88,Mato Grosso,MT,Cuiabá,"0,170",3,3,Carla,Marron,Centro Oeste,Grande,2091,PRODUTO que contem código 2091,14,6,535,Grupo 14,Utensílios Domésticos
787,1700,9,1,19,2021-08-06,1,15,Rio de Janeiro,RJ,Rio de Janeiro,"0,140",4,1,Marcelo,Laranja,Sudeste,Pequeno,1700,PRODUTO que contem código 1700,14,6,22,Grupo 14,Utensílios Domésticos
788,1700,3,2,27,2021-05-29,4,80,Tocantins,TO,Palmas,"0,150",2,4,Patricia,Amarelo,Norte,Médio,1700,PRODUTO que contem código 1700,14,6,22,Grupo 14,Utensílios Domésticos
789,1700,6,2,11,2020-09-15,2,51,Mato Grosso,MT,Cuiabá,"0,170",3,2,João,Branco,Centro Oeste,Médio,1700,PRODUTO que contem código 1700,14,6,22,Grupo 14,Utensílios Domésticos
790,1700,4,3,14,2021-08-22,4,3,Pará,PA,Belém,"0,100",2,4,Patricia,Vermelho,Norte,Grande,1700,PRODUTO que contem código 1700,14,6,22,Grupo 14,Utensílios Domésticos
791,1700,9,3,1,2021-09-17,5,11,Acre,AC,Rio Branco,"0,120",2,5,Igor,Laranja,Norte,Grande,1700,PRODUTO que contem código 1700,14,6,22,Grupo 14,Utensílios Domésticos
792,2040,2,2,18,2021-11-10,5,83,Piauí,PI,Teresina,"0,160",1,5,Igor,Verde,Nordeste,Médio,2040,PRODUTO que contem código 2040,14,6,315,Grupo 14,Utensílios Domésticos
793,2040,1,3,27,2022-05-12,4,34,Tocantins,TO,Palmas,"0,150",2,4,Patricia,Azul,Norte,Grande,2040,PRODUTO que contem código 2040,14,6,315,Grupo 14,Utensílios Domésticos
794,2040,9,3,10,2021-12-24,1,169,Maranhão,MA,São Luís,"0,090",1,1,Marcelo,Laranja,Nordeste,Grande,2040,PRODUTO que contem código 2040,14,6,315,Grupo 14,Utensílios Domésticos
795,2040,2,4,9,2020-02-06,2,81,Goiás,GO,Goiânia,"0,110",3,2,João,Verde,Centro Oeste,Extra Grande,2040,PRODUTO que contem código 2040,14,6,315,Grupo 14,Utensílios Domésticos
796,2488,9,2,18,2022-08-06,5,146,Piauí,PI,Teresina,"0,160",1,5,Igor,Laranja,Nordeste,Médio,2488,PRODUTO que contem código 2488,14,6,375,Grupo 14,Utensílios Domésticos
797,2488,5,2,7,2021-04-13,4,152,Distrito Federal,DF,Brasília,"0,120",3,4,Patricia,Preto,Centro Oeste,Médio,2488,PRODUTO que contem código 2488,14,6,375,Grupo 14,Utensílios Domésticos
798,2488,7,3,19,2021-07-23,1,128,Rio de Janeiro,RJ,Rio de Janeiro,"0,140",4,1,Marcelo,Cinza,Sudeste,Grande,2488,PRODUTO que contem código 2488,14,6,375,Grupo 14,Utensílios Domésticos
799,1497,6,2,9,2022-07-13,2,36,Goiás,GO,Goiânia,"0,110",3,2,João,Branco,Centro Oeste,Médio,1497,PRODUTO que contem código 1497,14,6,478,Grupo 14,Utensílios Domésticos
800,1497,3,3,25,2020-04-19,4,30,São Paulo,SP,São Paulo,"0,130",4,4,Patricia,Amarelo,Sudeste,Grande,1497,PRODUTO que contem código 1497,14,6,478,Grupo 14,Utensílios Domésticos
801,1497,8,4,18,2021-03-03,4,139,Piauí,PI,Teresina,"0,160",1,4,Patricia,Marron,Nordeste,Extra Grande,1497,PRODUTO que contem código 1497,14,6,478,Grupo 14,Utensílios Domésticos
802,1497,1,4,16,2021-05-12,2,48,Paraná,PR,Curitiba,"0,090",5,2,João,Azul,Sul,Extra Grande,1497,PRODUTO que contem código 1497,14,6,478,Grupo 14,Utensílios Domésticos
803,1497,2,4,8,2021-12-09,1,172,Espírito Santo,ES,Vitória,"0,120",4,1,Marcelo,Verde,Sudeste,Extra Grande,1497,PRODUTO que contem código 1497,14,6,478,Grupo 14,Utensílios Domésticos
804,16,7,3,14,2021-01-30,5,116,Pará,PA,Belém,"0,100",2,5,Igor,Cinza,Norte,Grande,16,PRODUTO que contem código 16,14,6,375,Grupo 14,Utensílios Domésticos
805,16,5,3,21,2020-10-13,5,124,Rio Grande do Sul,RS,Porto Alegre,"0,170",5,5,Igor,Preto,Sul,Grande,16,PRODUTO que contem código 16,14,6,375,Grupo 14,Utensílios Domésticos
806,16,5,4,4,2020-12-30,3,186,Amazonas,AM,Manaus,"0,080",2,3,Carla,Preto,Norte,Extra Grande,16,PRODUTO que contem código 16,14,6,375,Grupo 14,Utensílios Domésticos
807,1229,7,1,14,2022-07-13,3,56,Pará,PA,Belém,"0,100",2,3,Carla,Cinza,Norte,Pequeno,1229,PRODUTO que contem código 1229,6,6,35,Grupo 6,Utensílios Domésticos
808,1229,6,2,4,2020-12-11,5,90,Amazonas,AM,Manaus,"0,080",2,5,Igor,Branco,Norte,Médio,1229,PRODUTO que contem código 1229,6,6,35,Grupo 6,Utensílios Domésticos
809,1229,2,2,18,2021-09-30,4,159,Piauí,PI,Teresina,"0,160",1,4,Patricia,Verde,Nordeste,Médio,1229,PRODUTO que contem código 1229,6,6,35,Grupo 6,Utensílios Domésticos
810,1229,10,2,9,2020-05-16,1,109,Goiás,GO,Goiânia,"0,110",3,1,Marcelo,Transparente,Centro Oeste,Médio,1229,PRODUTO que contem código 1229,6,6,35,Grupo 6,Utensílios Domésticos
811,1229,8,3,15,2021-06-10,2,151,Paraíba,PB,João Pessoa,"0,090",1,2,João,Marron,Nordeste,Grande,1229,PRODUTO que contem código 1229,6,6,35,Grupo 6,Utensílios Domésticos
812,387,4,1,4,2021-04-22,2,124,Amazonas,AM,Manaus,"0,080",2,2,João,Vermelho,Norte,Pequeno,387,PRODUTO que contem código 387,6,6,588,Grupo 6,Utensílios Domésticos
813,387,5,1,7,2020-11-23,2,171,Distrito Federal,DF,Brasília,"0,120",3,2,João,Preto,Centro Oeste,Pequeno,387,PRODUTO que contem código 387,6,6,588,Grupo 6,Utensílios Domésticos
814,387,4,2,20,2020-06-05,2,93,Rio Grande do Norte,RN,Natal,"0,110",1,2,João,Vermelho,Nordeste,Médio,387,PRODUTO que contem código 387,6,6,588,Grupo 6,Utensílios Domésticos
815,387,6,2,15,2020-01-22,1,55,Paraíba,PB,João Pessoa,"0,090",1,1,Marcelo,Branco,Nordeste,Médio,387,PRODUTO que contem código 387,6,6,588,Grupo 6,Utensílios Domésticos
816,387,5,2,6,2021-07-07,5,178,Ceará,CE,Fortaleza,"0,130",1,5,Igor,Preto,Nordeste,Médio,387,PRODUTO que contem código 387,6,6,588,Grupo 6,Utensílios Domésticos
817,387,2,2,19,2022-02-24,2,156,Rio de Janeiro,RJ,Rio de Janeiro,"0,140",4,2,João,Verde,Sudeste,Médio,387,PRODUTO que contem código 387,6,6,588,Grupo 6,Utensílios Domésticos
818,323,8,1,4,2020-11-17,1,73,Amazonas,AM,Manaus,"0,080",2,1,Marcelo,Marron,Norte,Pequeno,323,PRODUTO que contem código 323,6,6,174,Grupo 6,Utensílios Domésticos
819,323,8,1,18,2021-09-07,4,148,Piauí,PI,Teresina,"0,160",1,4,Patricia,Marron,Nordeste,Pequeno,323,PRODUTO que contem código 323,6,6,174,Grupo 6,Utensílios Domésticos
820,323,5,2,5,2021-07-11,4,104,Bahia,BA,Salvador,"0,150",1,4,Patricia,Preto,Nordeste,Médio,323,PRODUTO que contem código 323,6,6,174,Grupo 6,Utensílios Domésticos
821,323,5,4,19,2021-02-14,1,87,Rio de Janeiro,RJ,Rio de Janeiro,"0,140",4,1,Marcelo,Preto,Sudeste,Extra Grande,323,PRODUTO que contem código 323,6,6,174,Grupo 6,Utensílios Domésticos
822,1153,5,1,1,2020-10-08,5,137,Acre,AC,Rio Branco,"0,120",2,5,Igor,Preto,Norte,Pequeno,1153,PRODUTO que contem código 1153,6,6,127,Grupo 6,Utensílios Domésticos
823,1153,1,2,15,2021-01-26,4,142,Paraíba,PB,João Pessoa,"0,090",1,4,Patricia,Azul,Nordeste,Médio,1153,PRODUTO que contem código 1153,6,6,127,Grupo 6,Utensílios Domésticos
824,1153,3,2,6,2020-08-10,4,36,Ceará,CE,Fortaleza,"0,130",1,4,Patricia,Amarelo,Nordeste,Médio,1153,PRODUTO que contem código 1153,6,6,127,Grupo 6,Utensílios Domésticos
825,1153,8,2,16,2021-09-26,2,161,Paraná,PR,Curitiba,"0,090",5,2,João,Marron,Sul,Médio,1153,PRODUTO que contem código 1153,6,6,127,Grupo 6,Utensílios Domésticos
826,1153,10,3,13,2021-07-17,4,68,Minas Gerais,MG,Belo Horizonte,"0,120",4,4,Patricia,Transparente,Sudeste,Grande,1153,PRODUTO que contem código 1153,6,6,127,Grupo 6,Utensílios Domésticos
827,1153,9,4,1,2022-04-18,2,146,Acre,AC,Rio Branco,"0,120",2,2,João,Laranja,Norte,Extra Grande,1153,PRODUTO que contem código 1153,6,6,127,Grupo 6,Utensílios Domésticos
828,1153,7,4,21,2020-02-07,1,30,Rio Grande do Sul,RS,Porto Alegre,"0,170",5,1,Marcelo,Cinza,Sul,Extra Grande,1153,PRODUTO que contem código 1153,6,6,127,Grupo 6,Utensílios Domésticos
829,1552,9,1,27,2022-01-12,2,99,Tocantins,TO,Palmas,"0,150",2,2,João,Laranja,Norte,Pequeno,1552,PRODUTO que contem código 1552,6,6,479,Grupo 6,Utensílios Domésticos
830,1552,2,2,20,2020-04-12,4,151,Rio Grande do Norte,RN,Natal,"0,110",1,4,Patricia,Verde,Nordeste,Médio,1552,PRODUTO que contem código 1552,6,6,479,Grupo 6,Utensílios Domésticos
831,1552,6,4,12,2020-08-26,1,180,Mato Grosso do Sul,MS,Campo Grande,"0,180",3,1,Marcelo,Branco,Centro Oeste,Extra Grande,1552,PRODUTO que contem código 1552,6,6,479,Grupo 6,Utensílios Domésticos
832,1552,4,4,25,2022-04-30,1,143,São Paulo,SP,São Paulo,"0,130",4,1,Marcelo,Vermelho,Sudeste,Extra Grande,1552,PRODUTO que contem código 1552,6,6,479,Grupo 6,Utensílios Domésticos
833,2204,1,1,27,2020-09-26,3,124,Tocantins,TO,Palmas,"0,150",2,3,Carla,Azul,Norte,Pequeno,2204,PRODUTO que contem código 2204,6,6,554,Grupo 6,Utensílios Domésticos
834,2204,8,1,17,2022-08-05,3,126,Pernambuco,PE,Recife,"0,100",1,3,Carla,Marron,Nordeste,Pequeno,2204,PRODUTO que contem código 2204,6,6,554,Grupo 6,Utensílios Domésticos
835,2204,3,1,18,2020-12-03,4,137,Piauí,PI,Teresina,"0,160",1,4,Patricia,Amarelo,Nordeste,Pequeno,2204,PRODUTO que contem código 2204,6,6,554,Grupo 6,Utensílios Domésticos
836,2204,9,3,26,2019-04-16,2,200,Sergipe,SE,Aracaju,"0,180",1,2,João,Laranja,Nordeste,Grande,2204,PRODUTO que contem código 2204,6,6,554,Grupo 6,Utensílios Domésticos
837,2204,1,3,17,2021-05-03,4,189,Pernambuco,PE,Recife,"0,100",1,4,Patricia,Azul,Nordeste,Grande,2204,PRODUTO que contem código 2204,6,6,554,Grupo 6,Utensílios Domésticos
838,2204,4,4,6,2020-03-06,4,99,Ceará,CE,Fortaleza,"0,130",1,4,Patricia,Vermelho,Nordeste,Extra Grande,2204,PRODUTO que contem código 2204,6,6,554,Grupo 6,Utensílios Domésticos
839,2204,7,4,7,2020-07-18,3,74,Distrito Federal,DF,Brasília,"0,120",3,3,Carla,Cinza,Centro Oeste,Extra Grande,2204,PRODUTO que contem código 2204,6,6,554,Grupo 6,Utensílios Domésticos
840,848,2,1,26,2021-12-26,1,111,Sergipe,SE,Aracaju,"0,180",1,1,Marcelo,Verde,Nordeste,Pequeno,848,PRODUTO que contem código 848,6,6,582,Grupo 6,Utensílios Domésticos
841,848,7,1,25,2020-12-14,3,70,São Paulo,SP,São Paulo,"0,130",4,3,Carla,Cinza,Sudeste,Pequeno,848,PRODUTO que contem código 848,6,6,582,Grupo 6,Utensílios Domésticos
842,848,7,2,27,2021-06-14,4,119,Tocantins,TO,Palmas,"0,150",2,4,Patricia,Cinza,Norte,Médio,848,PRODUTO que contem código 848,6,6,582,Grupo 6,Utensílios Domésticos
843,848,10,2,11,2021-10-11,3,142,Mato Grosso,MT,Cuiabá,"0,170",3,3,Carla,Transparente,Centro Oeste,Médio,848,PRODUTO que contem código 848,6,6,582,Grupo 6,Utensílios Domésticos
844,848,1,3,4,2021-11-17,1,3,Amazonas,AM,Manaus,"0,080",2,1,Marcelo,Azul,Norte,Grande,848,PRODUTO que contem código 848,6,6,582,Grupo 6,Utensílios Domésticos
845,848,7,4,19,2021-10-27,1,140,Rio de Janeiro,RJ,Rio de Janeiro,"0,140",4,1,Marcelo,Cinza,Sudeste,Extra Grande,848,PRODUTO que contem código 848,6,6,582,Grupo 6,Utensílios Domésticos
